sales_order_id,project_id,material_id,order_type,order_status,payment_status,customer_name,customer_type,sales_rep_id,order_date,delivery_date,quantity,unit_price,revenue,cogs,gross_margin,margin_pct,tax_rate,tax_amount,total_amount,currency,delivery_terms,description,created_date
SO-2021-0000277,PRJ-2019-00747,MAT-00000427,STANDARD,CONFIRMED,BILLED,Wheeler-Gonzalez,GOVERNMENT,EMP-000751,2021-09-22,2022-01-09,380,212.39,80707.72,65049.81,15657.91,19.4,0.05,4035.39,84743.11,SAR,FOB,Career according how.,2021-09-22
SO-2019-0000278,PRJ-2022-00319,MAT-00000727,STANDARD,CLOSED,PAID,"James, Atkins and Alexander",INTERNAL,EMP-000643,2019-04-13,2019-05-11,89,273.43,24335.09,18060.73,6274.36,25.78,0.0,0.0,24335.09,SAR,CIF,Spring teacher wind carry fly.,2019-04-13
SO-2024-0000279,PRJ-2020-00204,MAT-00000281,RETURN,DELIVERED,PAID,"Harris, Edwards and Oconnell",EXTERNAL,EMP-000488,2024-07-09,2024-11-25,16,4155.19,-66483.1,41948.72,24534.38,36.9,0.0,0.0,-66483.1,SAR,DDP,Fact reason make office drug.,2024-07-09
SO-2023-0000280,PRJ-2020-00565,MAT-00000359,STANDARD,CLOSED,PAID,Ramirez-Hartman,INTERNAL,EMP-000469,2023-07-17,2023-08-12,146,230.08,33591.54,25939.81,7651.73,22.78,0.0,0.0,33591.54,USD,FOB,Box nor or nation race.,2023-07-17
SO-2025-0000281,PRJ-2020-00227,MAT-00000663,BLANKET,IN_PROGRESS,PARTIALLY_PAID,"Johnson, Acosta and Hahn",JV_PARTNER,EMP-000303,2025-01-05,2025-05-20,400,177.47,70988.7,42949.09,28039.61,39.5,0.15,10648.3,81637.0,USD,DAP,Just fact realize standard.,2025-01-05
SO-2025-0000282,PRJ-2019-00009,MAT-00000230,STANDARD,CANCELLED,UNBILLED,Chambers-Taylor,GOVERNMENT,EMP-000356,2025-05-21,2025-09-20,364,444.1,161651.17,125794.54,35856.63,22.18,0.15,24247.68,185898.85,EUR,DDP,Drug probably resource smile.,2025-05-21
SO-2021-0000283,PRJ-2020-00224,MAT-00000478,BLANKET,CLOSED,PARTIALLY_PAID,Cole PLC,EXTERNAL,EMP-000426,2021-07-11,2021-12-15,262,2466.81,646303.98,404313.57,241990.41,37.44,0.15,96945.6,743249.58,USD,CIF,Old move type thank industry already.,2021-07-11
SO-2024-0000284,PRJ-2022-00111,MAT-00000494,STANDARD,IN_PROGRESS,PARTIALLY_PAID,Miles-Burnett,INTERNAL,EMP-000072,2024-11-29,2025-02-27,336,27.83,9351.36,6258.13,3093.23,33.08,0.15,1402.7,10754.06,SAR,FOB,Point be shoulder price great positive.,2024-11-29
SO-2019-0000285,PRJ-2019-00825,MAT-00000878,RETURN,DELIVERED,PARTIALLY_PAID,Hart Ltd,INTERNAL,EMP-000977,2019-09-12,2019-12-10,14,104871.67,-1468203.44,932283.31,535920.13,36.5,0.15,220230.52,-1688433.96,SAR,DDP,Whom former someone black better.,2019-09-12
SO-2024-0000286,PRJ-2019-00037,MAT-00000598,CREDIT_NOTE,CLOSED,PARTIALLY_PAID,Dixon PLC,JV_PARTNER,EMP-000866,2024-11-22,2025-04-06,352,14.2,-5000.0,-3891.71,1108.29,22.17,0.15,750.0,-5750.0,USD,DAP,Oil offer knowledge hospital sign open.,2024-11-22
SO-2021-0000287,PRJ-2023-00866,MAT-00000175,RETURN,CONFIRMED,UNBILLED,"Hernandez, Cuevas and Webb",JV_PARTNER,EMP-000806,2021-10-14,2021-12-13,133,358.52,-47682.63,30134.76,17547.87,36.8,0.15,7152.39,-54835.02,EUR,FCA,Indeed which break wait.,2021-10-14
SO-2019-0000288,PRJ-2019-00228,MAT-00000364,BLANKET,IN_PROGRESS,PAID,Bailey LLC,GOVERNMENT,EMP-000300,2019-05-31,2019-10-10,134,1079.91,144708.38,98811.12,45897.26,31.72,0.15,21706.26,166414.64,SAR,FCA,Six miss give best reveal.,2019-05-31
SO-2023-0000289,PRJ-2020-00595,MAT-00000967,STANDARD,CLOSED,PAID,Flores-Evans,INTERNAL,EMP-000763,2023-06-02,2023-09-29,196,465.62,91261.82,74549.45,16712.37,18.31,0.15,13689.27,104951.09,EUR,FOB,Against gas body.,2023-06-02
SO-2020-0000290,PRJ-2021-00351,MAT-00000420,RETURN,CANCELLED,UNBILLED,Spears Ltd,EXTERNAL,EMP-000710,2020-04-02,2020-05-06,442,53.23,-23528.1,14959.31,8568.79,36.42,0.15,3529.21,-27057.31,USD,FOB,Might necessary former interview.,2020-04-02
SO-2021-0000291,PRJ-2023-00650,MAT-00000060,STANDARD,IN_PROGRESS,PAID,Hall-Sullivan,EXTERNAL,EMP-000006,2021-02-15,2021-04-03,82,534.37,43818.73,32604.19,11214.54,25.59,0.05,2190.94,46009.67,USD,DDP,Control price how scene.,2021-02-15
SO-2022-0000292,PRJ-2020-00989,MAT-00000489,STANDARD,DELIVERED,PAID,Cole Group,INTERNAL,EMP-000512,2022-09-29,2022-11-30,457,62.54,28581.03,23937.1,4643.93,16.25,0.05,1429.05,30010.08,SAR,FCA,Above Democrat everything region somebody.,2022-09-29
SO-2020-0000293,PRJ-2020-00232,MAT-00000711,STANDARD,CONFIRMED,PAID,"Garcia, Wiggins and Lopez",EXTERNAL,EMP-000469,2020-06-01,2020-08-28,34,727.48,24734.46,16733.57,8000.89,32.35,0.0,0.0,24734.46,SAR,DAP,Culture box provide majority whole.,2020-06-01
SO-2021-0000294,PRJ-2022-00445,MAT-00000910,CREDIT_NOTE,IN_PROGRESS,OVERDUE,Harper-Carr,INTERNAL,EMP-000836,2021-07-26,2021-08-13,97,2207.67,-214143.82,-147719.13,66424.69,31.02,0.0,0.0,-214143.82,USD,FOB,Box goal leader common purpose song.,2021-07-26
SO-2020-0000295,PRJ-2019-00752,MAT-00000023,STANDARD,CONFIRMED,PAID,"Lawrence, Powers and Edwards",EXTERNAL,EMP-000740,2020-05-10,2020-10-07,193,529.98,102285.5,81627.08,20658.42,20.2,0.15,15342.82,117628.32,USD,EXW,Figure consumer really memory.,2020-05-10
SO-2024-0000296,PRJ-2022-00111,MAT-00000670,STANDARD,CONFIRMED,PARTIALLY_PAID,Carlson-Andrews,INTERNAL,EMP-000022,2024-12-25,2025-02-16,130,162.89,21176.25,13360.07,7816.18,36.91,0.05,1058.81,22235.06,USD,EXW,Control player really population yourself.,2024-12-25
SO-2021-0000297,PRJ-2024-00431,MAT-00000678,BLANKET,IN_PROGRESS,PAID,"Jackson, Roberts and Lopez",INTERNAL,EMP-000115,2021-09-19,2022-03-10,426,541.83,230821.47,146407.95,84413.52,36.57,0.0,0.0,230821.47,SAR,EXW,People tend weight machine crime.,2021-09-19
SO-2022-0000298,PRJ-2020-00204,MAT-00000624,BLANKET,CLOSED,OVERDUE,Maynard-Wagner,EXTERNAL,EMP-000260,2022-03-24,2022-04-17,210,452.07,94935.15,65455.93,29479.22,31.05,0.05,4746.76,99681.91,EUR,FCA,Important man report kitchen cold not.,2022-03-24
SO-2022-0000299,PRJ-2024-00339,MAT-00000241,STANDARD,CONFIRMED,BILLED,Carter LLC,INTERNAL,EMP-000002,2022-02-16,2022-07-10,253,801.03,202661.66,150686.68,51974.98,25.65,0.0,0.0,202661.66,USD,CIF,Mrs collection leader score.,2022-02-16
SO-2024-0000300,PRJ-2020-00237,MAT-00000468,STANDARD,CONFIRMED,PAID,Dunn-Wilson,EXTERNAL,EMP-000419,2024-07-03,2024-10-05,437,352.31,153959.25,126021.05,27938.2,18.15,0.05,7697.96,161657.21,SAR,EXW,Environmental myself yard.,2024-07-03
SO-2019-0000301,PRJ-2021-00873,MAT-00000142,STANDARD,IN_PROGRESS,OVERDUE,"Carson, Williams and Ball",GOVERNMENT,EMP-000813,2019-02-17,2019-06-06,138,125.12,17266.22,14482.43,2783.79,16.12,0.15,2589.93,19856.15,SAR,DDP,Despite interesting save president easy themselves.,2019-02-17
SO-2022-0000302,PRJ-2024-00986,MAT-00000468,RETURN,CLOSED,PAID,Cole LLC,EXTERNAL,EMP-000387,2022-02-27,2022-04-15,454,56.92,-25841.28,18229.34,7611.94,29.46,0.0,0.0,-25841.28,SAR,FOB,Keep yes simply.,2022-02-27
SO-2019-0000303,PRJ-2019-00427,MAT-00000934,STANDARD,DELIVERED,PARTIALLY_PAID,Clark Ltd,GOVERNMENT,EMP-000742,2019-11-10,2019-12-01,399,460.35,183678.17,138278.58,45399.59,24.72,0.05,9183.91,192862.08,EUR,FCA,Ready technology particular into pattern size.,2019-11-10
SO-2020-0000304,PRJ-2024-00495,MAT-00000943,STANDARD,DELIVERED,UNBILLED,Trujillo PLC,GOVERNMENT,EMP-000621,2020-12-26,2021-05-23,161,929.04,149575.33,99527.91,50047.42,33.46,0.0,0.0,149575.33,USD,DAP,Mother others collection without fall.,2020-12-26
SO-2020-0000305,PRJ-2023-00979,MAT-00000686,STANDARD,CLOSED,PAID,"Adams, Hodge and Duke",EXTERNAL,EMP-000466,2020-09-03,2020-12-14,373,155.57,58026.07,41094.76,16931.31,29.18,0.0,0.0,58026.07,USD,FOB,Career seek in.,2020-09-03
SO-2025-0000306,PRJ-2023-00847,MAT-00000572,STANDARD,DELIVERED,BILLED,Riddle Ltd,GOVERNMENT,EMP-000759,2025-03-26,2025-04-28,437,163.38,71395.57,57988.3,13407.27,18.78,0.05,3569.78,74965.35,SAR,CIF,Reduce car chair.,2025-03-26
SO-2021-0000307,PRJ-2022-00052,MAT-00000520,STANDARD,IN_PROGRESS,PAID,Poole-Juarez,GOVERNMENT,EMP-000300,2021-08-18,2021-09-23,228,1784.96,406971.05,252203.07,154767.98,38.03,0.15,61045.66,468016.71,SAR,EXW,Majority officer environmental increase later.,2021-08-18
SO-2022-0000308,PRJ-2019-00764,MAT-00000670,STANDARD,DELIVERED,PAID,"Norton, Mack and Powell",EXTERNAL,EMP-000018,2022-11-13,2023-05-09,47,524.53,24652.73,14792.68,9860.05,40.0,0.15,3697.91,28350.64,SAR,FOB,Reason theory lawyer maintain.,2022-11-13
SO-2024-0000309,PRJ-2023-00688,MAT-00000468,STANDARD,CONFIRMED,BILLED,"Smith, Schroeder and Oconnor",GOVERNMENT,EMP-000467,2024-11-03,2025-03-18,287,473.98,136032.09,97074.54,38957.55,28.64,0.15,20404.81,156436.9,SAR,DDP,Play recently sure somebody huge.,2024-11-03
SO-2019-0000310,PRJ-2023-00100,MAT-00000778,STANDARD,IN_PROGRESS,PAID,Summers-Simpson,GOVERNMENT,EMP-000807,2019-09-25,2020-01-12,150,294.73,44210.21,37185.58,7024.63,15.89,0.15,6631.53,50841.74,SAR,FOB,Stock front official not magazine.,2019-09-25
SO-2022-0000311,PRJ-2024-00144,MAT-00000842,BLANKET,DELIVERED,BILLED,Shannon-Farmer,GOVERNMENT,EMP-000883,2022-04-21,2022-08-30,62,696.69,43194.92,28032.66,15162.26,35.1,0.05,2159.75,45354.67,SAR,CIF,Between six least.,2022-04-21
SO-2019-0000312,PRJ-2022-00776,MAT-00000425,CREDIT_NOTE,CLOSED,PAID,Noble and Sons,JV_PARTNER,EMP-000049,2019-12-04,2020-05-16,231,1347.15,-311191.97,-246786.53,64405.44,20.7,0.05,15559.6,-326751.57,SAR,DDP,Lead yeah into yet travel.,2019-12-04
SO-2019-0000313,PRJ-2022-00544,MAT-00000754,STANDARD,DELIVERED,PAID,"Turner, Baxter and Mcdowell",INTERNAL,EMP-000054,2019-12-21,2020-05-31,400,516.29,206514.21,171632.46,34881.75,16.89,0.0,0.0,206514.21,USD,EXW,Pressure economy head.,2019-12-21
SO-2022-0000314,PRJ-2024-00674,MAT-00000615,RETURN,DELIVERED,PARTIALLY_PAID,"Martin, Sanders and Torres",EXTERNAL,EMP-000752,2022-05-08,2022-07-31,469,432.53,-202858.6,171390.2,31468.4,15.51,0.15,30428.79,-233287.39,SAR,CIF,Investment before believe degree.,2022-05-08
SO-2022-0000315,PRJ-2019-00825,MAT-00000137,STANDARD,CLOSED,PAID,Anderson and Sons,EXTERNAL,EMP-000163,2022-06-10,2022-11-12,360,1178.64,424309.41,286293.56,138015.85,32.53,0.15,63646.41,487955.82,SAR,DAP,Quite act receive stage write institution.,2022-06-10
SO-2024-0000316,PRJ-2024-00298,MAT-00000704,CREDIT_NOTE,CONFIRMED,PAID,Woods and Sons,EXTERNAL,EMP-000469,2024-10-04,2025-03-30,92,671.64,-61790.55,-52138.55,9652.0,15.62,0.15,9268.58,-71059.13,SAR,CIF,Become south billion happen federal.,2024-10-04
SO-2023-0000317,PRJ-2024-00492,MAT-00000597,CREDIT_NOTE,CLOSED,PAID,Ayala-Mullins,EXTERNAL,EMP-000711,2023-08-05,2023-08-22,274,607.77,-166529.78,-137131.7,29398.08,17.65,0.05,8326.49,-174856.27,SAR,FOB,Political quality attention.,2023-08-05
SO-2019-0000318,PRJ-2022-00687,MAT-00000058,STANDARD,CLOSED,OVERDUE,"Smith, Santos and Alexander",INTERNAL,EMP-000260,2019-12-20,2020-03-18,75,501.25,37594.0,28979.24,8614.76,22.92,0.0,0.0,37594.0,SAR,CIF,Physical character in rather.,2019-12-20
SO-2025-0000319,PRJ-2020-00464,MAT-00000105,RETURN,CLOSED,OVERDUE,Miller Inc,GOVERNMENT,EMP-000761,2025-05-02,2025-09-23,288,338.08,-97367.67,76492.35,20875.32,21.44,0.05,4868.38,-102236.05,USD,CIF,Sell operation himself.,2025-05-02
SO-2024-0000320,PRJ-2020-00681,MAT-00000049,STANDARD,CANCELLED,UNBILLED,Edwards-Taylor,GOVERNMENT,EMP-000507,2024-01-28,2024-02-14,161,305.94,49255.95,41569.84,7686.11,15.6,0.15,7388.39,56644.34,SAR,DDP,Popular easy over return.,2024-01-28
SO-2025-0000321,PRJ-2023-00231,MAT-00000934,BLANKET,DELIVERED,PAID,Maxwell-Vaughn,EXTERNAL,EMP-000775,2025-04-10,2025-07-08,309,224.11,69251.08,51014.07,18237.01,26.33,0.0,0.0,69251.08,EUR,EXW,Day parent country hot.,2025-04-10
SO-2020-0000322,PRJ-2024-00986,MAT-00000178,STANDARD,IN_PROGRESS,PARTIALLY_PAID,"Brown, Hurst and Blevins",INTERNAL,EMP-000904,2020-10-26,2021-01-13,67,2182.1,146200.69,108064.19,38136.5,26.09,0.0,0.0,146200.69,SAR,FOB,History drop point audience thousand activity.,2020-10-26
SO-2019-0000323,PRJ-2024-00158,MAT-00000951,STANDARD,CLOSED,PAID,Peck-Anderson,EXTERNAL,EMP-000448,2019-10-21,2020-03-23,155,113.21,17547.54,14227.28,3320.26,18.92,0.05,877.38,18424.92,USD,CIF,Inside national common likely would authority.,2019-10-21
SO-2023-0000324,PRJ-2023-00226,MAT-00000980,STANDARD,CLOSED,BILLED,"Jones, Baker and Williams",GOVERNMENT,EMP-000232,2023-06-28,2023-09-06,207,6673.25,1381362.53,1016365.16,364997.37,26.42,0.0,0.0,1381362.53,USD,CIF,We huge expert.,2023-06-28
SO-2021-0000325,PRJ-2022-00301,MAT-00000224,STANDARD,DELIVERED,PAID,"Mason, Perry and Miles",EXTERNAL,EMP-000923,2021-02-28,2021-06-10,333,39.76,13239.68,10433.31,2806.37,21.2,0.0,0.0,13239.68,EUR,DAP,Policy Mrs check.,2021-02-28
SO-2023-0000326,PRJ-2024-00250,MAT-00000982,BLANKET,IN_PROGRESS,OVERDUE,Collins PLC,INTERNAL,EMP-000041,2023-10-04,2023-12-29,198,48.93,9688.71,8102.15,1586.56,16.38,0.05,484.44,10173.15,SAR,CIF,Window choice force only.,2023-10-04
SO-2023-0000327,PRJ-2023-00823,MAT-00000521,STANDARD,IN_PROGRESS,PAID,"Becker, Jones and Hale",EXTERNAL,EMP-000579,2023-03-27,2023-08-25,43,7910.66,340158.28,231334.23,108824.05,31.99,0.0,0.0,340158.28,USD,FOB,Around beat its law.,2023-03-27
SO-2024-0000328,PRJ-2023-00645,MAT-00000793,RETURN,DELIVERED,BILLED,"Brown, Wade and Barrett",GOVERNMENT,EMP-000288,2024-08-10,2025-02-05,360,545.33,-196318.58,144183.93,52134.65,26.56,0.15,29447.79,-225766.37,SAR,FCA,Budget remain reduce clearly.,2024-08-10
SO-2020-0000329,PRJ-2019-00025,MAT-00000471,STANDARD,CONFIRMED,UNBILLED,Mills-Logan,JV_PARTNER,EMP-000883,2020-10-21,2021-01-01,286,533.89,152692.25,121932.96,30759.29,20.14,0.0,0.0,152692.25,SAR,DDP,Cold camera sit environmental.,2020-10-21
SO-2024-0000330,PRJ-2024-00415,MAT-00000444,STANDARD,CLOSED,PAID,Wise Inc,GOVERNMENT,EMP-000441,2024-10-26,2024-11-20,317,484.74,153663.17,116838.67,36824.5,23.96,0.0,0.0,153663.17,SAR,DAP,Southern evening ask Republican office.,2024-10-26
SO-2019-0000331,PRJ-2019-00297,MAT-00000806,STANDARD,CONFIRMED,PAID,Crawford PLC,INTERNAL,EMP-000836,2019-01-16,2019-05-31,203,289.58,58784.29,41702.69,17081.6,29.06,0.15,8817.64,67601.93,SAR,FCA,Area teacher cold church significant.,2019-01-16
SO-2022-0000332,PRJ-2024-00816,MAT-00000817,STANDARD,DELIVERED,BILLED,"Craig, Wilson and Yang",JV_PARTNER,EMP-000677,2022-11-28,2023-03-17,495,31.49,15585.85,12807.59,2778.26,17.83,0.15,2337.88,17923.73,SAR,DAP,Analysis television each.,2022-11-28
SO-2020-0000333,PRJ-2021-00127,MAT-00000043,STANDARD,IN_PROGRESS,PAID,Cox-Mora,EXTERNAL,EMP-000006,2020-06-25,2020-09-01,108,621.15,67084.4,41678.31,25406.09,37.87,0.15,10062.66,77147.06,USD,DAP,Use tax need trial.,2020-06-25
SO-2020-0000334,PRJ-2024-00165,MAT-00000189,STANDARD,IN_PROGRESS,BILLED,"Rios, Walker and Wright",EXTERNAL,EMP-000299,2020-10-08,2021-02-17,291,74.51,21682.43,16646.57,5035.86,23.23,0.0,0.0,21682.43,SAR,FCA,Even back head maybe top.,2020-10-08
SO-2019-0000335,PRJ-2022-00257,MAT-00000101,BLANKET,DELIVERED,PARTIALLY_PAID,Walker PLC,EXTERNAL,EMP-000259,2019-02-21,2019-05-18,336,769.37,258507.4,163390.58,95116.82,36.79,0.0,0.0,258507.4,EUR,CIF,West attention let.,2019-02-21
SO-2022-0000336,PRJ-2019-00462,MAT-00000337,BLANKET,CLOSED,BILLED,Ayala-Collins,INTERNAL,EMP-000761,2022-08-08,2022-10-04,414,116.0,48021.97,35618.64,12403.33,25.83,0.05,2401.1,50423.07,SAR,FOB,Network account customer.,2022-08-08
SO-2024-0000337,PRJ-2019-00758,MAT-00000657,STANDARD,IN_PROGRESS,PAID,"Mueller, Stevenson and Sanchez",GOVERNMENT,EMP-000570,2024-08-16,2024-11-29,246,70.56,17357.05,11852.97,5504.08,31.71,0.05,867.85,18224.9,SAR,EXW,Option management significant crime too.,2024-08-16
SO-2020-0000338,PRJ-2020-00662,MAT-00000622,RETURN,CLOSED,BILLED,Hernandez Group,GOVERNMENT,EMP-000089,2020-11-16,2020-12-19,135,273.87,-36972.19,27161.79,9810.4,26.53,0.15,5545.83,-42518.02,EUR,DAP,Do get style.,2020-11-16
SO-2024-0000339,PRJ-2019-00032,MAT-00000833,STANDARD,CLOSED,BILLED,Tapia Inc,EXTERNAL,EMP-000729,2024-10-03,2025-02-14,134,830.11,111234.65,67760.15,43474.5,39.08,0.15,16685.2,127919.85,SAR,DDP,Support road billion morning draw.,2024-10-03
SO-2020-0000340,PRJ-2019-00913,MAT-00000791,BLANKET,IN_PROGRESS,PAID,Woodward-Kaufman,EXTERNAL,EMP-000740,2020-09-14,2020-09-30,204,126.0,25704.29,18702.52,7001.77,27.24,0.05,1285.21,26989.5,USD,DAP,Republican behavior TV.,2020-09-14
SO-2024-0000341,PRJ-2024-00170,MAT-00000776,STANDARD,CONFIRMED,PAID,"Gutierrez, Huang and Ellis",INTERNAL,EMP-000649,2024-09-04,2024-12-18,447,39.02,17442.58,12932.86,4509.72,25.85,0.0,0.0,17442.58,USD,FOB,Oil measure PM.,2024-09-04
SO-2019-0000342,PRJ-2023-00271,MAT-00000379,STANDARD,IN_PROGRESS,OVERDUE,Jones-Bradley,JV_PARTNER,EMP-000317,2019-01-24,2019-02-17,241,358.07,86295.33,59570.77,26724.56,30.97,0.05,4314.77,90610.1,SAR,FCA,Production candidate factor surface unit.,2019-01-24
SO-2023-0000343,PRJ-2020-00649,MAT-00000850,RETURN,IN_PROGRESS,PAID,Haynes-Moss,EXTERNAL,EMP-000395,2023-07-07,2023-12-18,335,258.09,-86461.1,55634.47,30826.63,35.65,0.05,4323.06,-90784.16,USD,DAP,Laugh do want carry show.,2023-07-07
SO-2021-0000344,PRJ-2020-00386,MAT-00000997,STANDARD,IN_PROGRESS,OVERDUE,Moore and Sons,GOVERNMENT,EMP-000300,2021-01-04,2021-05-26,247,113.32,27989.51,20200.46,7789.05,27.83,0.15,4198.43,32187.94,SAR,FOB,Letter image movie who debate.,2021-01-04
SO-2019-0000345,PRJ-2022-00527,MAT-00000659,STANDARD,CONFIRMED,PARTIALLY_PAID,Ford-Phelps,GOVERNMENT,EMP-000399,2019-04-28,2019-08-26,61,484.23,29538.29,23019.95,6518.34,22.07,0.15,4430.74,33969.03,USD,DDP,Citizen rather step.,2019-04-28
SO-2024-0000346,PRJ-2020-00491,MAT-00000491,STANDARD,DELIVERED,PARTIALLY_PAID,"Morrison, Lewis and Gates",INTERNAL,EMP-000280,2024-10-30,2024-12-24,66,1284.88,84802.04,56047.16,28754.88,33.91,0.15,12720.31,97522.35,SAR,DAP,Before eat green.,2024-10-30
SO-2020-0000347,PRJ-2019-00058,MAT-00000171,CREDIT_NOTE,DELIVERED,PARTIALLY_PAID,"Williams, Evans and Wilkins",JV_PARTNER,EMP-000362,2020-12-04,2021-02-28,327,20.86,-6821.76,-5746.04,1075.72,15.77,0.0,0.0,-6821.76,SAR,DAP,All identify laugh security.,2020-12-04
SO-2022-0000348,PRJ-2020-00889,MAT-00000494,STANDARD,DELIVERED,BILLED,Davis Inc,INTERNAL,EMP-000214,2022-11-16,2023-04-09,393,18.45,7250.35,5406.31,1844.04,25.43,0.0,0.0,7250.35,USD,CIF,Building article sit.,2022-11-16
SO-2022-0000349,PRJ-2024-00611,MAT-00000605,STANDARD,IN_PROGRESS,BILLED,Anderson Group,GOVERNMENT,EMP-000077,2022-12-17,2023-04-17,441,46.21,20380.5,13259.29,7121.21,34.94,0.15,3057.07,23437.57,USD,FOB,Rather visit base only true.,2022-12-17
SO-2022-0000350,PRJ-2020-00924,MAT-00000630,STANDARD,CLOSED,PAID,Johnson Inc,EXTERNAL,EMP-000748,2022-03-08,2022-08-23,247,175.99,43470.13,27359.19,16110.94,37.06,0.15,6520.52,49990.65,SAR,FCA,Total kitchen can toward.,2022-03-08
SO-2024-0000351,PRJ-2024-00442,MAT-00000535,STANDARD,DRAFT,PAID,Martinez-Dunlap,EXTERNAL,EMP-000547,2024-07-14,2024-10-25,411,232.24,95450.34,62746.34,32704.0,34.26,0.05,4772.52,100222.86,USD,FCA,Collection off start.,2024-07-14
SO-2023-0000352,PRJ-2024-00101,MAT-00000436,STANDARD,CLOSED,OVERDUE,Crawford-Reyes,INTERNAL,EMP-000160,2023-07-29,2023-10-16,307,1783.24,547454.33,339944.17,207510.16,37.9,0.15,82118.15,629572.48,USD,EXW,Common Democrat cost evidence third.,2023-07-29
SO-2023-0000353,PRJ-2022-00536,MAT-00000121,STANDARD,CLOSED,PAID,Mendez PLC,EXTERNAL,EMP-000654,2023-03-21,2023-07-22,186,1165.31,216747.73,147166.38,69581.35,32.1,0.0,0.0,216747.73,SAR,DAP,Positive material third look.,2023-03-21
SO-2022-0000354,PRJ-2023-00579,MAT-00000375,STANDARD,CLOSED,PAID,Ramirez and Sons,EXTERNAL,EMP-000759,2022-09-05,2022-11-03,402,117.17,47103.01,33127.88,13975.13,29.67,0.15,7065.45,54168.46,USD,CIF,Current this moment piece soon.,2022-09-05
SO-2021-0000355,PRJ-2022-00592,MAT-00000353,BLANKET,CLOSED,OVERDUE,Mayo Ltd,INTERNAL,EMP-000939,2021-08-17,2021-10-11,383,151.93,58190.4,44505.22,13685.18,23.52,0.0,0.0,58190.4,SAR,CIF,Look sit general not focus.,2021-08-17
SO-2025-0000356,PRJ-2021-00564,MAT-00000629,BLANKET,CONFIRMED,PARTIALLY_PAID,White-Flores,JV_PARTNER,EMP-000852,2025-03-16,2025-07-28,412,32.3,13309.14,10101.23,3207.91,24.1,0.0,0.0,13309.14,SAR,EXW,Ahead specific exactly speak.,2025-03-16
SO-2021-0000357,PRJ-2019-00228,MAT-00000380,STANDARD,CLOSED,OVERDUE,Moreno-Wang,INTERNAL,EMP-000087,2021-05-27,2021-11-09,336,173.32,58234.33,40773.42,17460.91,29.98,0.15,8735.15,66969.48,USD,FOB,Wind beyond prevent entire.,2021-05-27
SO-2024-0000358,PRJ-2024-00507,MAT-00000450,STANDARD,CLOSED,PAID,"Brown, Davies and Robinson",EXTERNAL,EMP-000012,2024-09-18,2025-02-11,18,2157.36,38832.47,26076.07,12756.4,32.85,0.15,5824.87,44657.34,USD,FCA,Great stuff suddenly compare or.,2024-09-18
SO-2019-0000359,PRJ-2021-00369,MAT-00000245,STANDARD,CONFIRMED,OVERDUE,"Wolfe, Sloan and Johnson",EXTERNAL,EMP-000804,2019-07-22,2019-11-16,181,536.78,97156.45,77231.43,19925.02,20.51,0.15,14573.47,111729.92,SAR,FCA,Way nor none could write.,2019-07-22
SO-2024-0000360,PRJ-2022-00071,MAT-00000942,STANDARD,CLOSED,PAID,Weaver-Thompson,JV_PARTNER,EMP-000105,2024-04-25,2024-10-11,178,97.26,17311.97,12910.11,4401.86,25.43,0.05,865.6,18177.57,SAR,DDP,Bed discussion despite.,2024-04-25
SO-2023-0000361,PRJ-2024-00005,MAT-00000268,STANDARD,CONFIRMED,UNBILLED,"Woods, Rivera and Mendez",GOVERNMENT,EMP-000216,2023-09-20,2023-12-08,485,269.04,130485.81,87890.41,42595.4,32.64,0.0,0.0,130485.81,USD,DAP,Future concern sort.,2023-09-20
SO-2021-0000362,PRJ-2023-00711,MAT-00000454,STANDARD,CLOSED,PAID,Brown-Hernandez,GOVERNMENT,EMP-000499,2021-08-24,2022-02-04,235,2538.99,596663.37,501382.01,95281.36,15.97,0.15,89499.51,686162.88,SAR,CIF,Similar suffer team.,2021-08-24
SO-2019-0000363,PRJ-2021-00392,MAT-00000649,CREDIT_NOTE,CLOSED,BILLED,Brooks Ltd,INTERNAL,EMP-000955,2019-09-22,2020-02-20,490,103.8,-50861.41,-34531.47,16329.94,32.11,0.05,2543.07,-53404.48,USD,FOB,Only from follow wish run.,2019-09-22
SO-2021-0000364,PRJ-2023-00096,MAT-00000409,BLANKET,IN_PROGRESS,PAID,Conner-Yu,INTERNAL,EMP-000822,2021-04-22,2021-09-29,161,679.37,109378.28,70507.58,38870.7,35.54,0.05,5468.91,114847.19,EUR,FCA,Company why really up skin.,2021-04-22
SO-2020-0000365,PRJ-2020-00511,MAT-00000755,STANDARD,IN_PROGRESS,BILLED,Wade and Sons,INTERNAL,EMP-000260,2020-11-12,2021-02-25,428,393.9,168588.48,110813.53,57774.95,34.27,0.0,0.0,168588.48,SAR,EXW,Fill read camera rock we.,2020-11-12
SO-2024-0000366,PRJ-2023-00979,MAT-00000680,STANDARD,CLOSED,PAID,"Myers, Gamble and Sanford",EXTERNAL,EMP-000627,2024-11-13,2025-02-15,247,132.79,32799.52,20026.26,12773.26,38.94,0.05,1639.98,34439.5,EUR,DAP,Consider fish speak.,2024-11-13
